mean,std,min,max,energy
0.0007059094087748269,0.16475705567474588,-0.24926515762622456,1.1355889414771199,0.027145385702704708
-0.0005245391650280255,0.1611194676203868,-0.2372242858200429,1.2035285209641124,0.025959757987612526
0.0002088974642625173,0.16639947349034037,-0.23232724949496333,1.262096250002527,0.02768882841601306
0.0008928854882349278,0.17014068750936068,-0.25769367036317276,1.2160613694437954,0.028948650790653025
-0.0011350047704890994,0.16372305433037548,-0.231818501252413,1.2617352582928423,0.02680652675509612
-0.0007803632098240072,0.1608225325740262,-0.22557188993804358,1.1531265025846829,0.02586449595026297
0.0001810051890489982,0.16082755850832753,-0.2480482397578526,1.2605452485937136,0.025865536338627974
-0.00022742087858688758,0.1639801911120094,-0.2528105554238018,1.3383367749563237,0.026889554797387156
0.0009485957990168705,0.1759854212903736,-0.2420474641817843,1.250176779845959,0.030971768340740197
-0.0014880763737499581,0.15957425615650583,-0.2582708987458677,1.2613298005269902,0.025466157599196255
0.000902718312176362,0.15916170695130538,-0.263500861342228,1.1679473956208233,0.02533326386000435
0.0001566200212468284,0.15877854409634407,-0.27762424669353597,1.3012750450157897,0.025210650595185728
0.00171088879460546,0.16357739543594593,-0.2853407697466896,1.2997018172345407,0.026760491438075337
0.0012178834935310746,0.17864368472012368,-0.26940772090111414,1.2647322078322891,0.03191504933058677
-0.0038709674871788237,0.1616752224457614,-0.26695087037900966,1.2332858223531684,0.02615386194217323
0.0010655667521490457,0.15633234736511822,-0.26375748407705285,1.1871218663389993,0.024440938265191278
-2.8977061268014026e-05,0.17713085226445385,-0.2423826550846367,1.3120384069648268,0.031375339663601856
-4.521258270649876e-05,0.15783053029706684,-0.26237035296847694,1.1996795756888075,0.024910478338030978
0.0003037752480827222,0.15837420802398303,-0.2797645090411096,1.158638294911594,0.0250824820466252
0.0005138495399180199,0.17188051789055184,-0.24403191702064003,1.42190211482617,0.02954317647167398
0.0030169910759238563,0.1728792254255601,-0.2510694784311924,1.2297047897414608,0.029896328818893838
-0.0017025887294174252,0.15821772064875544,-0.25139907561210584,1.1525851902568676,0.025035745935669162
-0.0013026208370382458,0.1668668389349218,-0.26978678181727367,1.3258361586326892,0.027846238757178225
-0.001806951799605182,0.1701991849316186,-0.2638481840511833,1.4065166231417183,0.028971027626193403
0.001079138513422449,0.15897610075145374,-0.25533110176131657,1.2514664737361851,0.02527456515006752
-0.0008425827231718872,0.15336395367976927,-0.25542513371846803,1.1556652218349328,0.023521212233935804
0.0036410562147259594,0.17084923692371498,-0.25946325960873284,1.2768816284622697,0.029202719047774484
-0.002219100751955722,0.16752247802503584,-0.24758602391646747,1.2927827662577682,0.02806870505179595
-0.0012549464043681649,0.16108278670988035,-0.26139099364949686,1.1828352391529142,0.025949239064698648
-0.00044208251930904287,0.16530021850300325,-0.2484644947367537,1.2272693258751117,0.027324357674094493
0.002559907305007422,0.17981735550555716,-0.2525097121103445,1.5155949537604019,0.032340834466422164
0.0012193477964269387,0.1819052489254944,-0.2517478686538008,1.291245017281575,0.03309100639569473
-0.0020996099371067578,0.1645950708305148,-0.2622092962542201,1.2330721411072585,0.027095945703590186
-0.0014826817351932036,0.1640657767371206,-0.24819854345422349,1.2201050101903326,0.026919777441482582
0.00032405932222987117,0.17780545068431847,-0.2486423914025924,1.4842612801575032,0.031614883307497926
0.002075889283847681,0.16836316712572116,-0.2603305239370856,1.1662322290839753,0.028350465360922318
-0.0018995201691917537,0.15152114727296026,-0.29939661491858466,1.1198148427258707,0.02296226624778728
-5.536293984560705e-06,0.14783416608589567,-0.286243286159218,1.0714904460665742,0.021854940692962732
0.0011435887811929403,0.15533648212513437,-0.27287301350815196,1.130891957564924,0.02413073047431266
2.9345362694982447e-05,0.1504329665786144,-0.28212241590212583,1.0816801110712215,0.022630078294792834
-8.105770038962376e-05,0.16239216472030288,-0.26255439244246526,1.1366445173013844,0.026371221732896778
-0.001202467243528618,0.14837628205424058,-0.2528767114652706,1.0861810739990558,0.02201696700371131
0.0012270729033879233,0.19594318304294828,-0.2655388233179182,1.3182962005405425,0.03839523668891257
0.00018675087777869734,0.1807051154025955,-0.26623866470824975,1.2026161566116362,0.03265437360855571
-0.00029422162114450443,0.1920608155421036,-0.2385908475525612,1.4617998658266238,0.0368874434330603
0.0027811263650804607,0.16979570504725086,-0.23164654462616563,1.1755479632831412,0.02883831611635156
-0.004257730565687913,0.16219369280893095,-0.2903638252618569,1.222357745159993,0.026324922256567847
0.003297126708178753,0.15980151207351095,-0.28832011706469113,1.2307881532255707,0.025547394305510254
-0.0015849013818830186,0.1618591566889102,-0.2643578616676734,1.2374455071171446,0.02620089851643549
-0.0017374458039971351,0.15880015805225178,-0.3488194842844324,1.2919160089225736,0.02522050891534197
0.0017991597440909371,0.16037101583816082,-0.3095498965736492,1.0645015813129757,0.02572209969674838
-0.0006492327898341976,0.16434065978526655,-0.27378763785174076,1.0921300427467533,0.027008273961872116
0.0015991471135350767,0.17120014791347754,-0.2594733682132979,1.2343009761351111,0.029312047917087306
-0.0014155197455077663,0.18050618263653737,-0.24890172894905507,1.3343353890071925,0.032584485666164904
-0.00015105226706589229,0.17318395235855222,-0.28946526437291875,1.1594563456920945,0.02999270417131667
-0.00035548066805761626,0.16806661788494948,-0.27223855880117737,1.3561655986955428,0.028246514413790984
0.0010065489456126484,0.1685182050507792,-0.2689489785353543,1.124331614077978,0.02839939857431638
-0.0007772818173605729,0.16624961439205266,-0.323937462513207,1.184752264922452,0.027639538452529797
-0.0018846163793101406,0.19422379225201797,-0.25905725120843076,1.3649027788179269,0.0377264332556522
0.00041528148990428005,0.19395645141299486,-0.2624246654092253,1.3245364748159891,0.037619277503437305
0.002715758862473065,0.18869330036859022,-0.27410186496093986,1.2839088285781544,0.035612536950190114
-0.001322209655769599,0.18629381084228058,-0.30098611152051985,1.2853369494583946,0.03470713219651324
-0.0011426144758174025,0.18549698254741687,-0.26511325010843567,1.3153286995946016,0.03441043610203702
0.003953671535018424,0.17212975255793497,-0.27467004792402094,1.2350544681541078,0.02964428323426274
-0.0038726623856292393,0.1585517071809034,-0.26454105770827063,1.1770479080919383,0.025153641363931997
0.001786772814655278,0.16290060590692026,-0.27480779673534883,1.352890236595719,0.02653979996193293
0.0021398528720930742,0.1756553176536489,-0.26293083026867803,1.2226940540993463,0.030859369590318503
-0.00351055048476968,0.1674152431996291,-0.26384278753813684,1.2564422288486221,0.028040187620297072
0.0011461075253507435,0.15830392202257457,-0.26959277014276745,1.1632288430726991,0.02506144529018903
-0.0013509219250869532,0.1980274451856292,-0.2550445210986766,1.305214548215341,0.03921669403679508
0.0010813590015628562,0.18680549153055426,-0.24129237112387164,1.2879258503658588,0.03489746100326224
-0.000223639180890973,0.16645376560318587,-0.25368313190653574,1.2455303360174834,0.02770690609796357
-0.0007693262058579899,0.19592218189213378,-0.29689050668936756,1.4368158611527733,0.03838609322018537
0.0004205201633485804,0.17802598361646485,-0.2755015295460007,1.3599411621424455,0.031693427679817594
-2.684382787628565e-05,0.16492029146272727,-0.2812988159024807,1.1951024122696245,0.02719870325674201
0.0012710974313931637,0.17626151077913463,-0.2734793692385602,1.3509738192713763,0.03106973587082309
-0.0006276180535281292,0.15787711751045908,-0.2536822382385032,1.1943079084353356,0.02492557813783242
0.0028131412018120596,0.17274099917366065,-0.28430926611389734,1.2409029467315407,0.029847366558935964
-0.0039027580736789376,0.15414613394044727,-0.2653295670098196,1.150460703590204,0.023776262129367978
0.0012858517078865534,0.18017940630702764,-0.2586890698846591,1.3972932582797633,0.03246627187176763
0.0017063131793891618,0.17774983888629284,-0.290172369425811,1.2788386097097595,0.031597916728769215
-0.002636177694557783,0.17981012982125558,-0.2465108682935761,1.4245500313161112,0.03233863221917407
0.002111003384944785,0.20404555785217268,-0.291210042479934,1.4888436823201683,0.0416390460144956
-0.002380098648395079,0.17519479257261839,-0.2541701430228125,1.3055954777250913,0.030698880214138875
0.003013654205734056,0.18558279982813308,-0.2599177257622778,1.3837981102720618,0.03445005770372066
-0.0020099156484562524,0.17347647066287109,-0.2858827246502056,1.2772190127444576,0.03009812563455988
-1.659545024567826e-05,0.16161913344130252,-0.28035579479348094,1.221734169202645,0.02612074456972652
-2.2631285393834115e-05,0.16935933570719655,-0.2575634633314878,1.1617687902855671,0.02868258510335798
-0.0005612058676025505,0.1565966138014828,-0.25203263281393695,1.1409557173039684,0.024522814406116582
0.003441011923805027,0.1687699511977748,-0.29002555381043865,1.1437325734928994,0.02849513699035906
-0.003192966845311807,0.16070465667714035,-0.24764858747859594,1.2746556982869452,0.025836181714992808
0.0015886339407605338,0.1548268536672364,-0.2424889375800565,1.1434086850389709,0.02397387837429357
0.0001282431025498069,0.19386684329077708,-0.27551870387619215,1.3765655915331185,0.03758436937382407
-0.001507414182898718,0.16088038203609575,-0.268960372533687,1.2320459182122576,0.025884769621598924
0.0008408730864751091,0.16522484773704904,-0.24513244766139985,1.2032588499842503,0.027299957377278593
-0.0006856408387767658,0.17535199611327978,-0.2897084774238231,1.2001577927830098,0.030748792644271477
0.00020048912978213072,0.17187257328246272,-0.27877666306848226,1.3103290242082397,0.029540221642626683
-0.0006555513372831031,0.18566845463949325,-0.2969251363952369,1.3594414674861448,0.03447320479577337
0.00011353114927175574,0.15774015343346368,-0.2529806632715423,1.1409193594157392,0.02488196889453452
0.0032716565437105197,0.16528781610964274,-0.2597426501934227,1.1493461076530198,0.02733076589083508
-0.0037834964837632555,0.15785466804750511,-0.28457458844686034,1.1166805163980236,0.024932411070030684
0.0012971322015744853,0.15590871706345724,-0.2811698085686977,1.124811739738089,0.024309210608321526
-0.0024121482559102355,0.17719749145287997,-0.2741280821682063,1.2987213924933163,0.031404769436401955
0.003407718791479473,0.16509287679864387,-0.2611275242307067,1.302935663111862,0.027267270517013997
-0.002378037262945974,0.20520676794319026,-0.2727275336333179,1.5613587580416672,0.0421154726709143
-0.0005584005764029029,0.18911926229464338,-0.2483092317862915,1.336381639006157,0.03576640718207385
0.0024612255028196492,0.18688362551924256,-0.2950270408147809,1.299928765523402,0.03493154711819222
0.0005606622335407864,0.18486286951984185,-0.2817558118853093,1.4164428913102662,0.034174594869250195
-0.0027295962012994757,0.18465861389524102,-0.268067377307371,1.243273713205918,0.03410625438113385
0.00017263462823915196,0.17582496663307814,-0.2595980477077159,1.453724944010172,0.030914448694237914
0.004212225129806777,0.1857276716806668,-0.27813153299991067,1.2912778304302601,0.03451251086846574
-0.0019266009845526429,0.17288967760747495,-0.27276766922523094,1.215831925768344,0.029894552414570303
-0.0018932960303601435,0.17464174819100406,-0.2594769734079153,1.268889787835826,0.030503324781068646
0.001050353753350331,0.18375953627251587,-0.23396681619168447,1.3505731367164113,0.03376867041409726
-0.002093886900860668,0.1849387660557628,-0.24437303085137246,1.374599125402735,0.03420673155258175
0.001448781660652604,0.186432206714147,-0.27783267972943215,1.306732060848253,0.03475906666860668
0.002566487915463455,0.19028230356903972,-0.2664160145835835,1.2794395037747086,0.03621394191176041
-0.005191128088174924,0.17212675791211943,-0.2607837230443488,1.2843129376206024,0.0296545686001652
0.002151376064541554,0.1728211717483203,-0.28008550505988405,1.3772513476826846,0.029871785823433507
0.0006847208022878119,0.16040638094151674,-0.2764532764966487,1.1877522400132234,0.025730675889332064
0.002878086084517909,0.18138384558988668,-0.2704166425279659,1.2908988675785604,0.03290838282048574
-0.005581683306882588,0.15742844088893493,-0.26984895217014715,1.1497746130122695,0.02481486918925921
0.001687868197421194,0.17175796594975454,-0.26805821815652303,1.356741813469941,0.0295036477662489
0.0009769756784548463,0.1655103224987392,-0.28629673292330043,1.2076969047592325,0.027394621335112952
-0.0009415412651161641,0.1880732639506284,-0.2933858093546282,1.313653345726075,0.035372439112996666
0.00010736725916061711,0.192870099865229,-0.2524899066379827,1.4661953197363713,0.03719888694975174
0.0018763440358163222,0.19266464571629288,-0.24627881697849408,1.4832195475920933,0.03712318637592539
-0.0006032426564997879,0.20020806181135814,-0.26435388601913806,1.412846430830517,0.04008363191596322
-0.00099256593253566,0.18523762593568682,-0.2737508383235235,1.3640749554702063,0.03431396324941987
0.00012090981854745318,0.18844961934896026,-0.24798768328764784,1.4004251008514577,0.03551327365195224
0.001277268189850145,0.21908664938852396,-0.26095077072080586,1.5137754853896137,0.04800059135431883
-0.003133633957259438,0.18238984462876703,-0.2348155679034139,1.4546911198503305,0.03327587508548387
0.0015386094159464785,0.19701326370875105,-0.2542006674623274,1.5038325422407084,0.038816593396108726
0.0012857242719804638,0.17810492186439117,-0.24148859680475235,1.3488440847935768,0.03172301627922444
0.0011049964174091869,0.19971873381153757,-0.2408148676369144,1.4157862042347422,0.03988879365236629
-0.003390772673314532,0.17427322052605043,-0.24697162431738875,1.2938174587768865,0.030382652731843506
0.0004964280577095834,0.18616775355307136,-0.23296033737510585,1.3868947752269796,0.03465867890381359
0.0004320953483506451,0.18547160442978752,-0.253815890434086,1.389766452635251,0.03439990275614964
0.001945447342397082,0.207839609926348,-0.2716578919657106,1.5962458242085162,0.04320108821969853
-0.002804190671847785,0.19047623785317136,-0.2716530088138906,1.4458525033914211,0.03628906067202198
0.002806875693596639,0.1846240754196911,-0.26474780386135793,1.3434793051359308,0.0340939277757351
0.0005064462042217432,0.19678622129290116,-0.2424058505522958,1.4393801042882408,0.038725073378496434
-0.001611193857758037,0.17924043279284,-0.24147036039686218,1.3222389789660596,0.032129728693411866
-0.0012545086415807094,0.18021350573837266,-0.26067924078292326,1.3030926054554535,0.03247848144244627
0.005882883761575084,0.19954591958075696,-0.2627137293851648,1.3202098225583985,0.03985318234268213
-0.0032681189796130304,0.17661407675203478,-0.24684333351835153,1.2994609794644465,0.031203212708638534
-0.0035310976182731215,0.17304160028638063,-0.24777489358316632,1.3393770034756256,0.0299558640800613
0.0014513061588616915,0.18683531550008453,-0.2434449388366724,1.5058411711367654,0.03490954140758287
-0.00020291163481578185,0.17729161052094727,-0.23579062225456004,1.338812542538551,0.03143235633424281
7.30456636209552e-05,0.18136965845078723,-0.2598702876454981,1.377497650410089,0.03289495834222418
0.002216283135602887,0.18378993608190922,-0.2542963209666711,1.3822717431485527,0.033783652515929435
0.0017004337793185918,0.2023303918342426,-0.26125809130232985,1.4373487172957533,0.04094047893483599
-0.0004274507900987857,0.19842149829341657,-0.25069288076393614,1.560426698720512,0.03937127369918228
-0.0014970552953811752,0.18856594516301575,-0.25482303579142723,1.3882199205412076,0.035559356849778886
-0.00021943948365644284,0.17405560955937321,-0.24858872405651272,1.3050627923606484,0.030295403372771958
-0.00213954182835751,0.17724809841274938,-0.2559819143992116,1.3304906073236475,0.031421466030170986
0.00014460536486107914,0.17311061653498974,-0.24892365070382627,1.4322260060895755,0.029967306467835807
-0.00048695335925401476,0.1700098949352364,-0.2678146764073243,1.2896414526820161,0.028903601499464214
0.0016671472646428347,0.18957903542221713,-0.2507984187735487,1.5118905849373905,0.03594299005162027
-0.0019126968580335274,0.19564593917444348,-0.2558907138511461,1.4896938293910928,0.03828099192472075
0.004705815309555148,0.20143079775797235,-0.288115972743985,1.402135866753658,0.04059651098314081
-0.0030102881910089663,0.18648390516594307,-0.25339085530689104,1.3714954330562226,0.03478530872093337
5.6827465324818956e-05,0.18510923098510526,-0.25865347692236196,1.4381387302294415,0.03426543062525787
0.0002825238535132319,0.17941195190393064,-0.2475262058135229,1.37133352877005,0.03218872830570612
-0.00030933072475602865,0.18498419461150664,-0.25825863217720163,1.3706559691405542,0.03421924794156505
0.002776891535746189,0.1910737934469689,-0.31045251482430714,1.3392655009831447,0.036516905668816234
-0.003084665079833208,0.1821011839675228,-0.2808366763738853,1.36702218701753,0.03317035636102833
-0.000976626275664727,0.17925490555112897,-0.2566843399301133,1.3826099937562049,0.032133274963026474
0.0013562947039462063,0.18015985362370857,-0.2612822236196648,1.3804586166920032,0.03245941239304005
0.003271248185711669,0.2001208999486914,-0.25060413110532154,1.4293365889644796,0.04005907566096666
-0.004183815152316912,0.18984714805618064,-0.27914698873389693,1.4890541207775398,0.03605944393429413
0.00035827561059479903,0.19261690321446157,-0.256781876385067,1.589029894640114,0.037101399765342415
-9.936224829995331e-05,0.18876002188641744,-0.276262998170339,1.4252429087927672,0.03563035573541718
0.002181274763505715,0.1943390371081097,-0.25595506153656694,1.3407468462002536,0.03777241930370115
-0.0030604177317835623,0.19208616381440266,-0.2621916381505901,1.3931582548682089,0.036906460485626534
0.00012011931188805354,0.17926674084587194,-0.2675620483011996,1.3596626163813061,0.0321365788021501
0.0029823650984789362,0.19775199608832847,-0.2697947964885879,1.5429662789685457,0.039114746458498904
0.0002881927784948103,0.203573196647636,-0.2646509064793456,1.437124446852076,0.041442129448414654
-0.0024138340936815704,0.19501480154651848,-0.30872583985312374,1.5022146707301185,0.03803659941725981
-0.0011964470303730856,0.19142874456646447,-0.253892712708399,1.3881241883582756,0.03664639573178918
0.0007999222642810583,0.1876259135604817,-0.2967886765632577,1.4492533071834754,0.03520412331503425
0.002688251187510188,0.22424174718789874,-0.24977571485074548,1.593277020945101,0.05029158787632863
-0.0023310824915101797,0.18867385754698773,-0.25012854784731636,1.4134573204222745,0.03560325846724324
0.001378824700208755,0.2087873648583337,-0.2634500924706171,1.5825769629070678,0.04359406488204085
-0.0012520622076076843,0.1809333396468052,-0.2658182774994401,1.3506830604387032,0.03273844105551789
0.0021362550162151413,0.19099529869544715,-0.2423835313645473,1.360040024972689,0.036483767709257375
-0.0027170503794414725,0.1839372479932718,-0.2620450398562885,1.4416793402789208,0.0338402935621028
-0.00046210064532679115,0.17521132184014654,-0.2680870910346765,1.3377701446950883,0.030699220837977825
0.000280838276314553,0.1825274906622565,-0.2451102907153958,1.3810947863640637,0.03331636371759758
0.0010555222920100194,0.17689602773267615,-0.24952775755946066,1.323448071862516,0.031293318754908664
0.0029129150936831423,0.1923966918970007,-0.2533507014066952,1.3427815886388974,0.03702497212725243
-0.002521650289840279,0.1777687933102317,-0.26429000096347577,1.3600909529243568,0.031608102595160135
-0.0018388553442957479,0.18275997365752833,-0.26717252469940006,1.3625628732014492,0.03340458936027769
0.0008584757656177303,0.18417622110228674,-0.2522394512782984,1.368828479500065,0.033921617400158574
-0.00014270972449834416,0.19010089870642388,-0.24471356193055668,1.3811055588842338,0.0361383720550555
0.003607094147037649,0.19384512330919798,-0.24035153342580637,1.336372380801976,0.03758894295894376
-0.0019930934820797407,0.1850175907681011,-0.25471106700682206,1.401519314414674,0.034235481315260836
-0.001501660520774368,0.18341581312619892,-0.24806646572590554,1.4250107137195551,0.03364361548906438
-0.0003213802706508765,0.1778296133521773,-0.2499388948260565,1.389022509468893,0.03162347467026324
-0.000187844518786175,0.18974000016807355,-0.2495812957341305,1.521936842984011,0.03600130294934378
0.0029107005551325,0.20669881964139755,-0.30446555614249976,1.5860736378335858,0.042732874218868636
-0.0030606183629767435,0.1859770331497688,-0.2620879327162038,1.3835562481685373,0.034596824243953994
0.0014270163662563693,0.19782149053492498,-0.28647023076752953,1.5582700638956108,0.039135378493168976
0.000623443718674985,0.19287281827950464,-0.2619811226325092,1.437046366488972,0.03720031271314918
0.0025834002725374163,0.19478363786441738,-0.27488267394238564,1.3767432297948474,0.03794733953666463
-0.004069874391285396,0.18897543301313202,-0.26609168722270293,1.3798199339654418,0.035728278160061584
0.0002984840257425842,0.17182338171351036,-0.24938335804278886,1.3375913657020744,0.029523363596180303
0.00021548754658145183,0.19117136075576727,-0.2545725775299283,1.491036649781723,0.03654653560809445
0.0003015164825843127,0.17492922126985055,-0.2352034472382836,1.3574513230341823,0.030600323366265607
0.0026955763618996043,0.19511658340359855,-0.24356062525735483,1.3596919165118346,0.03807774725101627
-0.002893229456538901,0.17968858236523066,-0.2517849181815196,1.4700209998651383,0.032296357409114476
0.0008781800292893386,0.18579623320500743,-0.24685186292798603,1.494838757986815,0.03452101147333335
-0.0007779659613523091,0.18853883183966796,-0.27890322369657805,1.4635550054452482,0.03554749634250362
0.0003794287875573594,0.19280926779200508,-0.2726386546544321,1.3984504939908575,0.037175557712693943
0.0021192419964243753,0.20542664560664936,-0.25161115638485465,1.5625239822741275,0.04220459791183933
-0.0016090342195802401,0.19850723548897015,-0.30844035547960114,1.5506614814931663,0.03940771153259323
-0.0012884300478667088,0.17361326203243732,-0.25428914892475507,1.4218867767819927,0.030143224805531995
-0.0010784411759787945,0.17852563870927274,-0.25602141564575204,1.3595254406765398,0.03187256671192383
7.985789892085402e-05,0.1769812976753278,-0.2640863800393121,1.3348444662533887,0.03132238610412701
0.0010415432519482253,0.20754025599324138,-0.27518124179672515,1.5189835368964322,0.043074042670085834
0.0014044592882881718,0.20475351159965746,-0.2695613543797583,1.6926425351399883,0.04192597301828353
-0.002072678609167528,0.19078493456457873,-0.2680720756603008,1.426137645770708,0.03640318725342748
0.0025501212601011752,0.2070380552336435,-0.27973624131229796,1.5263580809586343,0.042871259433370425
-0.0023086718824023122,0.18981786475294238,-0.26360625803524895,1.4016430948508154,0.0360361517452269
-0.00011852809620311161,0.1950620537755485,-0.2743727634070403,1.579370151156973,0.03804921887204457
-0.0005193091921011566,0.19740933166797744,-0.27325711527895385,1.463417225357818,0.03897071391163452
0.0015776589572487894,0.19076225766023133,-0.2874274840301646,1.4159742443406718,0.03639272795541387
-0.0002108071235996757,0.19106457024474044,-0.30630101783347813,1.5093206691949044,0.03650571444245071
0.0027675475372408516,0.20461693889718316,-0.267246408582998,1.468092103284827,0.04187575100302447
-0.0027873263266278234,0.19007350614560428,-0.2733251273871909,1.5245167153859402,0.03613570692653419
-0.000562332401812865,0.17719013833902214,-0.2683674451973935,1.3493313397173452,0.03139666134233193
0.0006537210579854891,0.18473897988040844,-0.2588727320853675,1.4260758921387189,0.034128918038475606
0.00023718105489988232,0.18648412872455128,-0.2630940136493078,1.3926202248731832,0.03477638652100781
-0.0007295761830415692,0.18250294973536682,-0.26305650671908465,1.3956672706071407,0.033307858943516684
6.993190930526518e-05,0.18915999604652095,-0.2828568137600927,1.4494214548569035,0.03578150899479176
0.001967538653485371,0.19846357588721705,-0.2731867342156124,1.541954111726402,0.039391662162294123
0.0003899948025320748,0.18822918667012228,-0.266610705836753,1.426025233594048,0.03543037881044174
-0.00279463004084245,0.1880939078879955,-0.2908252818502409,1.3927522363168858,0.03538712814164291
0.0004744072588780594,0.19273998529900271,-0.27018996524176736,1.6099958283391558,0.03714892699530706
-0.0006947829478386858,0.1867279984343024,-0.27921778165878186,1.4857422295374292,0.03486782812262545
0.0023043458506617114,0.207432712389179,-0.26710923956411553,1.570281106567671,0.043033640178931326
-0.0010915128321878204,0.18276257487935077,-0.2641046553142785,1.4067330482307245,0.033403350176793134
-0.001716544549085949,0.18206331530793476,-0.283509428742168,1.3281494220463996,0.03314999730610547
0.000802156402210123,0.1980456054807538,-0.2684183404708282,1.4436063776489476,0.03922270530513199
-0.0004435057034137137,0.17613894788223555,-0.2612557048443478,1.3620574387064786,0.03102512565836985
-0.00019381987592976874,0.18596821732063407,-0.28364177029997595,1.4036374390325952,0.03458421541955888
0.0013460506245354528,0.19535215205711462,-0.2697234294538215,1.3910997372985452,0.03816427516562984
0.0003179487674936205,0.1905486794638122,-0.2597739620360984,1.4770331029476769,0.036308900336821395
-0.0005630927724802302,0.19112319514236079,-0.29484856497764694,1.3915670598744456,0.03652839279489534
0.0005059318066215293,0.1969339911700888,-0.2695745212008165,1.6390421952790388,0.03878325284517356
0.00016867945397488655,0.18573354837339107,-0.3001342040778885,1.4177940663546689,0.03449697944412898
0.0005166941680238788,0.19971207718914075,-0.27742647611552995,1.4975473192513014,0.039885180748064575
0.0019562995651953934,0.20016228236213185,-0.26965419628718273,1.4169449187893395,0.04006876638840657
-0.0009434772991937276,0.1934461516364056,-0.2614441096873325,1.6159691420654498,0.03742230373234934
-0.0018912832562787843,0.1864598149285118,-0.2782114786262751,1.4152870426392075,0.03477083953553036
-0.00021536351924797772,0.18180428042368293,-0.2731292430161851,1.3742985707233673,0.03305284276181857
-0.0010399204905512467,0.197205422652246,-0.2857168965614136,1.555456932312422,0.038891060158077646
0.00033186376124679586,0.1920864318915544,-0.2992725225306757,1.5095851510045584,0.03689730745038478
0.001218692633780051,0.20529863663535947,-0.2623268643854134,1.6111299767163514,0.042149015416072994
0.0022457577254918044,0.20086451526252594,-0.25861405910750934,1.4144731552721643,0.04035159691941111
-0.0019134871443456623,0.18673162477026475,-0.2884299010650172,1.4071115289207572,0.03487236112239453
-0.0012106785789968248,0.19355014288772118,-0.27795696821818827,1.4638779125207388,0.03746312355447892
-0.0006687886237307593,0.18634801958101452,-0.25193247006820557,1.4527873544299537,0.03472603167998941
0.0006775876139489586,0.18653424985505898,-0.24734028923313564,1.4542576230127586,0.03479548549396415
0.00028576212771376947,0.17682158008094528,-0.2507141170181636,1.3774820869619653,0.03126595284231578
0.00030415595590245275,0.19145971568821965,-0.28438861557507067,1.5155599030905025,0.036656915242259405
-2.43723030284911e-05,0.180323401416939,-0.2827208112289528,1.3301407521669804,0.03251652969258367
0.004806086999972119,0.2154257948852803,-0.27423216103381326,1.4628752686279847,0.04643137157420616
